-100.000000	0.999815	0.005007	0.000250	0.000006	0.005019	0.000025	0.000011	-0.000028	0.000502	0.000011	0.000056	0.000028	0.000013	0.000010	0.000031	0.000104		
-99.900000	0.999814	0.005012	0.000251	0.000006	0.005024	0.000025	0.000011	-0.000028	0.000503	0.000011	0.000056	0.000028	0.000013	0.000010	0.000031	0.000105		
-99.800000	0.999814	0.005017	0.000251	0.000006	0.005029	0.000025	0.000011	-0.000028	0.000504	0.000011	0.000056	0.000028	0.000013	0.000010	0.000031	0.000105		
-99.700000	0.999814	0.005022	0.000252	0.000006	0.005035	0.000025	0.000011	-0.000028	0.000505	0.000011	0.000056	0.000028	0.000013	0.000010	0.000031	0.000105		
-99.600000	0.999813	0.005027	0.000252	0.000006	0.005040	0.000025	0.000011	-0.000028	0.000506	0.000011	0.000056	0.000029	0.000013	0.000010	0.000031	0.000105		
-99.500000	0.999813	0.005032	0.000253	0.000006	0.005045	0.000025	0.000011	-0.000028	0.000507	0.000011	0.000056	0.000029	0.000013	0.000010	0.000032	0.000105		
-99.400000	0.999813	0.005037	0.000253	0.000007	0.005050	0.000025	0.000012	-0.000028	0.000508	0.000011	0.000056	0.000029	0.000013	0.000010	0.000032	0.000106		
-99.300000	0.999812	0.005042	0.000254	0.000007	0.005055	0.000026	0.000012	-0.000028	0.000509	0.000011	0.000056	0.000029	0.000013	0.000010	0.000032	0.000106		
-99.200000	0.999812	0.005047	0.000254	0.000007	0.005060	0.000026	0.000012	-0.000028	0.000510	0.000011	0.000057	0.000029	0.000013	0.000010	0.000032	0.000106		
-99.100000	0.999811	0.005052	0.000255	0.000007	0.005065	0.000026	0.000012	-0.000028	0.000512	0.000011	0.000057	0.000029	0.000013	0.000010	0.000032	0.000106		
-99.000000	0.999811	0.005058	0.000256	0.000007	0.005070	0.000026	0.000012	-0.000028	0.000513	0.000011	0.000057	0.000029	0.000013	0.000010	0.000032	0.000106		
-98.900000	0.999811	0.005063	0.000256	0.000007	0.005076	0.000026	0.000012	-0.000028	0.000514	0.000011	0.000057	0.000029	0.000013	0.000010	0.000032	0.000107		
-98.800000	0.999810	0.005068	0.000257	0.000007	0.005081	0.000026	0.000012	-0.000028	0.000515	0.000011	0.000057	0.000029	0.000013	0.000010	0.000032	0.000107		
-98.700000	0.999810	0.005073	0.000257	0.000007	0.005086	0.000026	0.000012	-0.000028	0.000516	0.000011	0.000057	0.000029	0.000013	0.000010	0.000032	0.000107		
-98.600000	0.999810	0.005078	0.000258	0.000007	0.005091	0.000026	0.000012	-0.000028	0.000517	0.000011	0.000057	0.000029	0.000013	0.000010	0.000032	0.000107		
-98.500000	0.999809	0.005083	0.000258	0.000007	0.005096	0.000026	0.000012	-0.000029	0.000518	0.000011	0.000057	0.000029	0.000013	0.000010	0.000032	0.000108		
-98.400000	0.999809	0.005088	0.000259	0.000007	0.005102	0.000026	0.000012	-0.000029	0.000519	0.000011	0.000057	0.000029	0.000013	0.000010	0.000032	0.000108		
