0.000000	0.000000
0.001000	0.004935
0.002000	0.009870
0.003000	0.014804
0.004000	0.019739
0.005000	0.024674
0.006000	0.029609
0.007000	0.034539
0.008000	0.039474
0.009000	0.044408
0.010000	0.049338
0.011000	0.054273
0.012000	0.059203
0.013000	0.064133
0.014000	0.069063
0.015000	0.073992
0.016000	0.078922
0.017000	0.083852
0.018000	0.088777
0.019000	0.093707
0.020000	0.098632
0.021000	0.103557
0.022000	0.108477
0.023000	0.113402
0.024000	0.118322
0.025000	0.123242
0.026000	0.128162
0.027000	0.133082
0.028000	0.137997
0.029000	0.142912
0.030000	0.147827
0.031000	0.152737
0.032000	0.157647
0.033000	0.162557
0.034000	0.167463
0.035000	0.172373
0.036000	0.177273
0.037000	0.182178
0.038000	0.187079
0.039000	0.191974
0.040000	0.196874
0.041000	0.201769
0.042000	0.206660
0.043000	0.211550
0.044000	0.216441
0.045000	0.221326
0.046000	0.226212
0.047000	0.231092
0.048000	0.235973
0.049000	0.240853
0.050000	0.245729
0.051000	0.250599
0.052000	0.255470
0.053000	0.260336
0.054000	0.265201
0.055000	0.270067
0.056000	0.274928
0.057000	0.279784
0.058000	0.284640
0.059000	0.289491
0.060000	0.294337
0.061000	0.299182
0.062000	0.304028
0.063000	0.308865
0.064000	0.313706
0.065000	0.318537
0.066000	0.323368
0.067000	0.328194
0.068000	0.333020
0.069000	0.337842
0.070000	0.342658
0.071000	0.347475
0.072000	0.352286
0.073000	0.357092
0.074000	0.361894
0.075000	0.366696
0.076000	0.371492
0.077000	0.376284
0.078000	0.381076
0.079000	0.385857
0.080000	0.390639
0.081000	0.395421
0.082000	0.400193
0.083000	0.404965
0.084000	0.409727
0.085000	0.414489
0.086000	0.419251
0.087000	0.424003
0.088000	0.428751
0.089000	0.433498
0.090000	0.438240
0.091000	0.442973
0.092000	0.447705
0.093000	0.452438
0.094000	0.457160
0.095000	0.461878
0.096000	0.466591
0.097000	0.471304
0.098000	0.476006
0.099000	0.480709
0.100000	0.485402
0.101000	0.490095
0.102000	0.494778
0.103000	0.499462
0.104000	0.504140
0.105000	0.508808
0.106000	0.513476
0.107000	0.518135
0.108000	0.522793
0.109000	0.527442
0.110000	0.532091
0.111000	0.536729
0.112000	0.541363
0.113000	0.545992
0.114000	0.550621
0.115000	0.555240
0.116000	0.559849
0.117000	0.564458
0.118000	0.569062
0.119000	0.573656
0.120000	0.578251
0.121000	0.582835
0.122000	0.587415
0.123000	0.591989
0.124000	0.596554
0.125000	0.601119
0.126000	0.605673
0.127000	0.610223
0.128000	0.614768
0.129000	0.619308
0.130000	0.623838
0.131000	0.628364
0.132000	0.632884
0.133000	0.637399
0.134000	0.641905
0.135000	0.646405
0.136000	0.650901
0.137000	0.655387
0.138000	0.659867
0.139000	0.664343
0.140000	0.668814
0.141000	0.673275
0.142000	0.677731
0.143000	0.682178
0.144000	0.686619
0.145000	0.691055
0.146000	0.695482
0.147000	0.699904
0.148000	0.704320
0.149000	0.708727
0.150000	0.713129
0.151000	0.717521
0.152000	0.721908
0.153000	0.726285
0.154000	0.730657
0.155000	0.735025
0.156000	0.739382
0.157000	0.743730
0.158000	0.748072
0.159000	0.752410
0.160000	0.756738
0.161000	0.761061
0.162000	0.765374
0.163000	0.769677
0.164000	0.773975
0.165000	0.778263
0.166000	0.782547
0.167000	0.786825
0.168000	0.791089
0.169000	0.795348
0.170000	0.799601
0.171000	0.803845
0.172000	0.808079
0.173000	0.812309
0.174000	0.816528
0.175000	0.820737
0.176000	0.824942
0.177000	0.829136
0.178000	0.833326
0.179000	0.837506
0.180000	0.841676
0.181000	0.845836
0.182000	0.849991
0.183000	0.854136
0.184000	0.858276
0.185000	0.862402
0.186000	0.866522
0.187000	0.870638
0.188000	0.874739
0.189000	0.878835
0.190000	0.882921
0.191000	0.886997
0.192000	0.891063
0.193000	0.895125
0.194000	0.899176
0.195000	0.903218
0.196000	0.907249
0.197000	0.911276
0.198000	0.915288
0.199000	0.919295
0.200000	0.923292
0.201000	0.927280
0.202000	0.931257
0.203000	0.935230
0.204000	0.939187
0.205000	0.943140
0.206000	0.947078
0.207000	0.951011
0.208000	0.954934
0.209000	0.958848
0.210000	0.962751
0.211000	0.966650
0.212000	0.970533
0.213000	0.974407
0.214000	0.978276
0.215000	0.982130
0.216000	0.985974
0.217000	0.989814
0.218000	0.993638
0.219000	0.997458
0.220000	1.001262
0.221000	1.005062
0.222000	1.008847
0.223000	1.012627
0.224000	1.016392
0.225000	1.020153
0.226000	1.023898
0.227000	1.027634
0.228000	1.031365
0.229000	1.035081
0.230000	1.038787
0.231000	1.042483
0.232000	1.046169
0.233000	1.049845
0.234000	1.053512
0.235000	1.057169
0.236000	1.060811
0.237000	1.064448
0.238000	1.068070
0.239000	1.071682
0.240000	1.075284
0.241000	1.078877
0.242000	1.082460
0.243000	1.086027
0.244000	1.089590
0.245000	1.093139
0.246000	1.096677
0.247000	1.100205
0.248000	1.103719
0.249000	1.107227
0.250000	1.110721
0.251000	1.114205
0.252000	1.117679
0.253000	1.121139
0.254000	1.124593
0.255000	1.128033
0.256000	1.131457
0.257000	1.134877
0.258000	1.138282
0.259000	1.141677
0.260000	1.145063
0.261000	1.148433
0.262000	1.151794
0.263000	1.155144
0.264000	1.158485
0.265000	1.161811
0.266000	1.165128
0.267000	1.168429
0.268000	1.171720
0.269000	1.175002
0.270000	1.178274
0.271000	1.181531
0.272000	1.184778
0.273000	1.188010
0.274000	1.191233
0.275000	1.194445
0.276000	1.197643
0.277000	1.200831
0.278000	1.204004
0.279000	1.207167
0.280000	1.210320
0.281000	1.213459
0.282000	1.216588
0.283000	1.219702
0.284000	1.222806
0.285000	1.225900
0.286000	1.228979
0.287000	1.232043
0.288000	1.235098
0.289000	1.238143
0.290000	1.241173
0.291000	1.244193
0.292000	1.247198
0.293000	1.250194
0.294000	1.253174
0.295000	1.256145
0.296000	1.259101
0.297000	1.262042
0.298000	1.264973
0.299000	1.267895
0.300000	1.270801
0.301000	1.273698
0.302000	1.276580
0.303000	1.279447
0.304000	1.282304
0.305000	1.285147
0.306000	1.287980
0.307000	1.290797
0.308000	1.293605
0.309000	1.296398
0.310000	1.299177
0.311000	1.301945
0.312000	1.304699
0.313000	1.307437
0.314000	1.310166
0.315000	1.312885
0.316000	1.315585
0.317000	1.318279
0.318000	1.320954
0.319000	1.323619
0.320000	1.326269
0.321000	1.328904
0.322000	1.331529
0.323000	1.334140
0.324000	1.336740
0.325000	1.339326
0.326000	1.341897
0.327000	1.344453
0.328000	1.347000
0.329000	1.349531
0.330000	1.352053
0.331000	1.354555
0.332000	1.357047
0.333000	1.359529
0.334000	1.361992
0.335000	1.364444
0.336000	1.366882
0.337000	1.369305
0.338000	1.371718
0.339000	1.374117
0.340000	1.376500
0.341000	1.378869
0.342000	1.381228
0.343000	1.383572
0.344000	1.385901
0.345000	1.388215
0.346000	1.390520
0.347000	1.392810
0.348000	1.395085
0.349000	1.397345
0.350000	1.399590
0.351000	1.401825
0.352000	1.404046
0.353000	1.406252
0.354000	1.408443
0.355000	1.410619
0.356000	1.412786
0.357000	1.414932
0.358000	1.417069
0.359000	1.419191
0.360000	1.421298
0.361000	1.423396
0.362000	1.425473
0.363000	1.427541
0.364000	1.429594
0.365000	1.431632
0.366000	1.433655
0.367000	1.435663
0.368000	1.437657
0.369000	1.439641
0.370000	1.441605
0.371000	1.443559
0.372000	1.445499
0.373000	1.447423
0.374000	1.449333
0.375000	1.451228
0.376000	1.453108
0.377000	1.454978
0.378000	1.456829
0.379000	1.458665
0.380000	1.460490
0.381000	1.462302
0.382000	1.464093
0.383000	1.465874
0.384000	1.467641
0.385000	1.469393
0.386000	1.471130
0.387000	1.472852
0.388000	1.474560
0.389000	1.476252
0.390000	1.477935
0.391000	1.479598
0.392000	1.481246
0.393000	1.482885
0.394000	1.484503
0.395000	1.486107
0.396000	1.487701
0.397000	1.489275
0.398000	1.490840
0.399000	1.492384
0.400000	1.493919
0.401000	1.495434
0.402000	1.496939
0.403000	1.498424
0.404000	1.499900
0.405000	1.501356
0.406000	1.502801
0.407000	1.504228
0.408000	1.505644
0.409000	1.507040
0.410000	1.508427
0.411000	1.509794
0.412000	1.511151
0.413000	1.512489
0.414000	1.513816
0.415000	1.515124
0.416000	1.516422
0.417000	1.517700
0.418000	1.518963
0.419000	1.520211
0.420000	1.521450
0.421000	1.522669
0.422000	1.523873
0.423000	1.525062
0.424000	1.526237
0.425000	1.527397
0.426000	1.528541
0.427000	1.529672
0.428000	1.530787
0.429000	1.531882
0.430000	1.532968
0.431000	1.534039
0.432000	1.535090
0.433000	1.536131
0.434000	1.537153
0.435000	1.538159
0.436000	1.539156
0.437000	1.540133
0.438000	1.541096
0.439000	1.542043
0.440000	1.542976
0.441000	1.543894
0.442000	1.544792
0.443000	1.545680
0.444000	1.546553
0.445000	1.547407
0.446000	1.548246
0.447000	1.549075
0.448000	1.549884
0.449000	1.550679
0.450000	1.551459
0.451000	1.552224
0.452000	1.552974
0.453000	1.553704
0.454000	1.554424
0.455000	1.555125
0.456000	1.555816
0.457000	1.556487
0.458000	1.557144
0.459000	1.557785
0.460000	1.558412
0.461000	1.559024
0.462000	1.559616
0.463000	1.560198
0.464000	1.560761
0.465000	1.561313
0.466000	1.561846
0.467000	1.562365
0.468000	1.562868
0.469000	1.563356
0.470000	1.563825
0.471000	1.564284
0.472000	1.564723
0.473000	1.565148
0.474000	1.565562
0.475000	1.565957
0.476000	1.566337
0.477000	1.566697
0.478000	1.567048
0.479000	1.567378
0.480000	1.567699
0.481000	1.568000
0.482000	1.568286
0.483000	1.568558
0.484000	1.568814
0.485000	1.569056
0.486000	1.569278
0.487000	1.569486
0.488000	1.569683
0.489000	1.569861
0.490000	1.570023
0.491000	1.570171
0.492000	1.570300
0.493000	1.570418
0.494000	1.570517
0.495000	1.570606
0.496000	1.570675
0.497000	1.570729
0.498000	1.570769
0.499000	1.570788
0.500000	1.570798
0.501000	1.570788
0.502000	1.570769
0.503000	1.570729
0.504000	1.570675
0.505000	1.570606
0.506000	1.570517
0.507000	1.570418
0.508000	1.570300
0.509000	1.570171
0.510000	1.570023
0.511000	1.569861
0.512000	1.569683
0.513000	1.569486
0.514000	1.569278
0.515000	1.569056
0.516000	1.568814
0.517000	1.568558
0.518000	1.568286
0.519000	1.568000
0.520000	1.567699
0.521000	1.567378
0.522000	1.567048
0.523000	1.566697
0.524000	1.566337
0.525000	1.565957
0.526000	1.565562
0.527000	1.565148
0.528000	1.564723
0.529000	1.564284
0.530000	1.563825
0.531000	1.563356
0.532000	1.562868
0.533000	1.562365
0.534000	1.561846
0.535000	1.561313
0.536000	1.560761
0.537000	1.560198
0.538000	1.559616
0.539000	1.559024
0.540000	1.558412
0.541000	1.557785
0.542000	1.557144
0.543000	1.556487
0.544000	1.555816
0.545000	1.555125
0.546000	1.554424
0.547000	1.553704
0.548000	1.552974
0.549000	1.552224
0.550000	1.551459
0.551000	1.550679
0.552000	1.549884
0.553000	1.549075
0.554000	1.548246
0.555000	1.547407
0.556000	1.546553
0.557000	1.545680
0.558000	1.544792
0.559000	1.543894
0.560000	1.542976
0.561000	1.542043
0.562000	1.541096
0.563000	1.540133
0.564000	1.539156
0.565000	1.538159
0.566000	1.537153
0.567000	1.536131
0.568000	1.535090
0.569000	1.534039
0.570000	1.532968
0.571000	1.531882
0.572000	1.530787
0.573000	1.529672
0.574000	1.528541
0.575000	1.527397
0.576000	1.526237
0.577000	1.525062
0.578000	1.523873
0.579000	1.522669
0.580000	1.521450
0.581000	1.520211
0.582000	1.518963
0.583000	1.517700
0.584000	1.516422
0.585000	1.515124
0.586000	1.513816
0.587000	1.512489
0.588000	1.511151
0.589000	1.509794
0.590000	1.508427
0.591000	1.507040
0.592000	1.505644
0.593000	1.504228
0.594000	1.502801
0.595000	1.501356
0.596000	1.499900
0.597000	1.498424
0.598000	1.496939
0.599000	1.495434
0.600000	1.493919
0.601000	1.492384
0.602000	1.490840
0.603000	1.489275
0.604000	1.487701
0.605000	1.486107
0.606000	1.484503
0.607000	1.482885
0.608000	1.481246
0.609000	1.479598
0.610000	1.477935
0.611000	1.476252
0.612000	1.474560
0.613000	1.472852
0.614000	1.471130
0.615000	1.469393
0.616000	1.467641
0.617000	1.465874
0.618000	1.464093
0.619000	1.462302
0.620000	1.460490
0.621000	1.458665
0.622000	1.456829
0.623000	1.454978
0.624000	1.453108
0.625000	1.451228
0.626000	1.449333
0.627000	1.447423
0.628000	1.445499
0.629000	1.443559
0.630000	1.441605
0.631000	1.439641
0.632000	1.437657
0.633000	1.435663
0.634000	1.433655
0.635000	1.431632
0.636000	1.429594
0.637000	1.427541
0.638000	1.425473
0.639000	1.423396
0.640000	1.421298
0.641000	1.419191
0.642000	1.417069
0.643000	1.414932
0.644000	1.412786
0.645000	1.410619
0.646000	1.408443
0.647000	1.406252
0.648000	1.404046
0.649000	1.401825
0.650000	1.399590
0.651000	1.397345
0.652000	1.395085
0.653000	1.392810
0.654000	1.390520
0.655000	1.388215
0.656000	1.385901
0.657000	1.383572
0.658000	1.381228
0.659000	1.378869
0.660000	1.376500
0.661000	1.374117
0.662000	1.371718
0.663000	1.369305
0.664000	1.366882
0.665000	1.364444
0.666000	1.361992
0.667000	1.359529
0.668000	1.357047
0.669000	1.354555
0.670000	1.352053
0.671000	1.349531
0.672000	1.347000
0.673000	1.344453
0.674000	1.341897
0.675000	1.339326
0.676000	1.336740
0.677000	1.334140
0.678000	1.331529
0.679000	1.328904
0.680000	1.326269
0.681000	1.323619
0.682000	1.320954
0.683000	1.318279
0.684000	1.315585
0.685000	1.312885
0.686000	1.310166
0.687000	1.307437
0.688000	1.304699
0.689000	1.301945
0.690000	1.299177
0.691000	1.296398
0.692000	1.293605
0.693000	1.290797
0.694000	1.287980
0.695000	1.285147
0.696000	1.282304
0.697000	1.279447
0.698000	1.276580
0.699000	1.273698
0.700000	1.270801
0.701000	1.267895
0.702000	1.264973
0.703000	1.262042
0.704000	1.259101
0.705000	1.256145
0.706000	1.253174
0.707000	1.250194
0.708000	1.247198
0.709000	1.244193
0.710000	1.241173
0.711000	1.238143
0.712000	1.235098
0.713000	1.232043
0.714000	1.228979
0.715000	1.225900
0.716000	1.222806
0.717000	1.219702
0.718000	1.216588
0.719000	1.213459
0.720000	1.210320
0.721000	1.207167
0.722000	1.204004
0.723000	1.200831
0.724000	1.197643
0.725000	1.194445
0.726000	1.191233
0.727000	1.188010
0.728000	1.184778
0.729000	1.181531
0.730000	1.178274
0.731000	1.175002
0.732000	1.171720
0.733000	1.168429
0.734000	1.165128
0.735000	1.161811
0.736000	1.158485
0.737000	1.155144
0.738000	1.151794
0.739000	1.148433
0.740000	1.145063
0.741000	1.141677
0.742000	1.138282
0.743000	1.134877
0.744000	1.131457
0.745000	1.128033
0.746000	1.124593
0.747000	1.121139
0.748000	1.117679
0.749000	1.114205
0.750000	1.110721
0.751000	1.107227
0.752000	1.103719
0.753000	1.100205
0.754000	1.096677
0.755000	1.093139
0.756000	1.089590
